ingredient_name,form_id,effect_name,effect_form_id,base_cost,magnitude,duration,power_affects_magnitude,power_affects_duration,no_magnitude,no_duration,beneficial,harmful,hostile,duration_based,keyword_editor_ids,source_effect_form_id,resolved_effect_form_id,caco_duration_index,resolved_magnitude,resolved_duration,resolved_peak_value_modifier,effect_index,effect_cost,source_effect_editor_id,source_base_cost,source_flags,source_archetype,source_keyword_form_ids,resolved_effect_name,resolved_effect_editor_id,resolved_base_cost,resolved_flags,resolved_archetype,resolved_keyword_form_ids,caco_settings,alchemy_plus_settings
Bitterling,0x833F5DC,Health,0x3EB15,5.3,6.94,10,1,0,0,0,1,0,0,0,MagicAlchRestoreHealth;MagicAlchBeneficial,0x3EB15,0x81AA0B8,2,6.94,0,1,3,3.54627,,5.3,2099200,34,0x42503;0xF8A4E,Health,,5.3,2099200,34,0x42503;0xF8A4E,"{""AlchemyIngredientInitMultiplier"":""3"",""AlchemySkillFactor"":""3"",""AlchemyXPMultiplier"":""1"",""DamageHealthDuration"":""2"",""DamageMagickaDuration"":""2"",""DamageStaminaDuration"":""2"",""DisableAllPotionHandling"":""1"",""ImpurePotionProcessing"":""0"",""RestoreEffectsDoNotStack"":""1"",""RestoreHealthDuration"":""2"",""RestoreMagickaDuration"":""2"",""RestoreStaminaDuration"":""2""}","{""copyExemplars"":{""$comment"":""Swap models and names of crafted potions to the nearest exemplar."",""enabled"":true,""exemplars"":[""Skyrim.esm|E3E9A"",""Skyrim.esm|65A72"",""Skyrim.esm|65A3E"",""Skyrim.esm|65A3F"",""Skyrim.esm|65A5A"",""Skyrim.esm|74A29"",""Skyrim.esm|74A23"",""Skyrim.esm|74A2D"",""Skyrim.esm|74A27"",""Skyrim.esm|74A21""]},""impureCostFix"":{""$comment"":""Impurities in mixtures subtract from the cost instead of adding to it."",""enabled"":true},""knownFailureFix"":{""$comment"":""Display known failures in UI between ingredients with all effects known."",""enabled"":true},""mixtureNames"":{""$comment"":""Modify names to reflect additional effects/impurities."",""enabled"":true},""roundedPotency"":{""$comment"":""Round effect potency to a multiple above a threshold."",""durationMult"":5.0,""durationThreshold"":15.0,""enabled"":true,""magnitudeMult"":5.0,""magnitudeThreshold"":25.0,""overrides"":{""$comment"":""Define setting overrides per alchemy effect.""}}}"
Black Lichen,0x8A10056,Slow,0x73F25,0.3,50,335,0,1,0,0,0,1,1,1,MagicAlchHarmful;MagicSlow;MagicAlchDurationBased,0x73F25,0x73F25,0,50,0,1,0,1055.69,,0.3,4200455,34,0x42509;0xB729E;0xF8A4F,Slow,,0.3,4200455,34,0x42509;0xB729E;0xF8A4F,"{""AlchemyIngredientInitMultiplier"":""3"",""AlchemySkillFactor"":""3"",""AlchemyXPMultiplier"":""1"",""DamageHealthDuration"":""2"",""DamageMagickaDuration"":""2"",""DamageStaminaDuration"":""2"",""DisableAllPotionHandling"":""1"",""ImpurePotionProcessing"":""0"",""RestoreEffectsDoNotStack"":""1"",""RestoreHealthDuration"":""2"",""RestoreMagickaDuration"":""2"",""RestoreStaminaDuration"":""2""}","{""copyExemplars"":{""$comment"":""Swap models and names of crafted potions to the nearest exemplar."",""enabled"":true,""exemplars"":[""Skyrim.esm|E3E9A"",""Skyrim.esm|65A72"",""Skyrim.esm|65A3E"",""Skyrim.esm|65A3F"",""Skyrim.esm|65A5A"",""Skyrim.esm|74A29"",""Skyrim.esm|74A23"",""Skyrim.esm|74A2D"",""Skyrim.esm|74A27"",""Skyrim.esm|74A21""]},""impureCostFix"":{""$comment"":""Impurities in mixtures subtract from the cost instead of adding to it."",""enabled"":true},""knownFailureFix"":{""$comment"":""Display known failures in UI between ingredients with all effects known."",""enabled"":true},""mixtureNames"":{""$comment"":""Modify names to reflect additional effects/impurities."",""enabled"":true},""roundedPotency"":{""$comment"":""Round effect potency to a multiple above a threshold."",""durationMult"":5.0,""durationThreshold"":15.0,""enabled"":true,""magnitudeMult"":5.0,""magnitudeThreshold"":25.0,""overrides"":{""$comment"":""Define setting overrides per alchemy effect.""}}}"
Black Lichen,0x8A10056,Cure Poison,0x109ADD,35,1,0,0,0,0,1,1,0,0,0,MagicAlchBeneficial;MagicAlchCurePoison_CACO,0x109ADD,0x109ADD,0,1,0,0,1,35,,35,6656,29,0xF8A4E;0x890B903,Cure Poison,,35,6656,29,0xF8A4E;0x890B903,"{""AlchemyIngredientInitMultiplier"":""3"",""AlchemySkillFactor"":""3"",""AlchemyXPMultiplier"":""1"",""DamageHealthDuration"":""2"",""DamageMagickaDuration"":""2"",""DamageStaminaDuration"":""2"",""DisableAllPotionHandling"":""1"",""ImpurePotionProcessing"":""0"",""RestoreEffectsDoNotStack"":""1"",""RestoreHealthDuration"":""2"",""RestoreMagickaDuration"":""2"",""RestoreStaminaDuration"":""2""}","{""copyExemplars"":{""$comment"":""Swap models and names of crafted potions to the nearest exemplar."",""enabled"":true,""exemplars"":[""Skyrim.esm|E3E9A"",""Skyrim.esm|65A72"",""Skyrim.esm|65A3E"",""Skyrim.esm|65A3F"",""Skyrim.esm|65A5A"",""Skyrim.esm|74A29"",""Skyrim.esm|74A23"",""Skyrim.esm|74A2D"",""Skyrim.esm|74A27"",""Skyrim.esm|74A21""]},""impureCostFix"":{""$comment"":""Impurities in mixtures subtract from the cost instead of adding to it."",""enabled"":true},""knownFailureFix"":{""$comment"":""Display known failures in UI between ingredients with all effects known."",""enabled"":true},""mixtureNames"":{""$comment"":""Modify names to reflect additional effects/impurities."",""enabled"":true},""roundedPotency"":{""$comment"":""Round effect potency to a multiple above a threshold."",""durationMult"":5.0,""durationThreshold"":15.0,""enabled"":true,""magnitudeMult"":5.0,""magnitudeThreshold"":25.0,""overrides"":{""$comment"":""Define setting overrides per alchemy effect.""}}}"
Black Lichen,0x8A10056,Resist Frost,0x3EAEB,0.365,1.98,60,1,0,0,0,1,0,0,0,MagicAlchResistFrost;MagicAlchBeneficial,0x3EAEB,0x3EAEB,0,1.98,0,1,2,5.55381,,0.365,2101250,34,0x65A38;0xF8A4E,Resist Frost,,0.365,2101250,34,0x65A38;0xF8A4E,"{""AlchemyIngredientInitMultiplier"":""3"",""AlchemySkillFactor"":""3"",""AlchemyXPMultiplier"":""1"",""DamageHealthDuration"":""2"",""DamageMagickaDuration"":""2"",""DamageStaminaDuration"":""2"",""DisableAllPotionHandling"":""1"",""ImpurePotionProcessing"":""0"",""RestoreEffectsDoNotStack"":""1"",""RestoreHealthDuration"":""2"",""RestoreMagickaDuration"":""2"",""RestoreStaminaDuration"":""2""}","{""copyExemplars"":{""$comment"":""Swap models and names of crafted potions to the nearest exemplar."",""enabled"":true,""exemplars"":[""Skyrim.esm|E3E9A"",""Skyrim.esm|65A72"",""Skyrim.esm|65A3E"",""Skyrim.esm|65A3F"",""Skyrim.esm|65A5A"",""Skyrim.esm|74A29"",""Skyrim.esm|74A23"",""Skyrim.esm|74A2D"",""Skyrim.esm|74A27"",""Skyrim.esm|74A21""]},""impureCostFix"":{""$comment"":""Impurities in mixtures subtract from the cost instead of adding to it."",""enabled"":true},""knownFailureFix"":{""$comment"":""Display known failures in UI between ingredients with all effects known."",""enabled"":true},""mixtureNames"":{""$comment"":""Modify names to reflect additional effects/impurities."",""enabled"":true},""roundedPotency"":{""$comment"":""Round effect potency to a multiple above a threshold."",""durationMult"":5.0,""durationThreshold"":15.0,""enabled"":true,""magnitudeMult"":5.0,""magnitudeThreshold"":25.0,""overrides"":{""$comment"":""Define setting overrides per alchemy effect.""}}}"
Black Lichen,0x8A10056,Drain Strength,0x80476F6,0.67,1.93,30,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x80476F6,0x80476F6,0,1.93,30,0,3,4.62404,,0.67,2103303,5,0x42509,Drain Strength,,0.67,2103303,5,0x42509,"{""AlchemyIngredientInitMultiplier"":""3"",""AlchemySkillFactor"":""3"",""AlchemyXPMultiplier"":""1"",""DamageHealthDuration"":""2"",""DamageMagickaDuration"":""2"",""DamageStaminaDuration"":""2"",""DisableAllPotionHandling"":""1"",""ImpurePotionProcessing"":""0"",""RestoreEffectsDoNotStack"":""1"",""RestoreHealthDuration"":""2"",""RestoreMagickaDuration"":""2"",""RestoreStaminaDuration"":""2""}","{""copyExemplars"":{""$comment"":""Swap models and names of crafted potions to the nearest exemplar."",""enabled"":true,""exemplars"":[""Skyrim.esm|E3E9A"",""Skyrim.esm|65A72"",""Skyrim.esm|65A3E"",""Skyrim.esm|65A3F"",""Skyrim.esm|65A5A"",""Skyrim.esm|74A29"",""Skyrim.esm|74A23"",""Skyrim.esm|74A2D"",""Skyrim.esm|74A27"",""Skyrim.esm|74A21""]},""impureCostFix"":{""$comment"":""Impurities in mixtures subtract from the cost instead of adding to it."",""enabled"":true},""knownFailureFix"":{""$comment"":""Display known failures in UI between ingredients with all effects known."",""enabled"":true},""mixtureNames"":{""$comment"":""Modify names to reflect additional effects/impurities."",""enabled"":true},""roundedPotency"":{""$comment"":""Round effect potency to a multiple above a threshold."",""durationMult"":5.0,""durationThreshold"":15.0,""enabled"":true,""magnitudeMult"":5.0,""magnitudeThreshold"":25.0,""overrides"":{""$comment"":""Define setting overrides per alchemy effect.""}}}"
Black Pearl,0x1CC0635,Damage Undead,0x10DE5F,8.3,9.04,10,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchDamageHealth,0x10DE5F,0x8316D85,0,9.04,10,0,0,7.42785,,8.3,2099205,0,0x42509;0x10F9DD,Damage Undead,,8.3,2131973,0,0x42509;0x10F9DD,"{""AlchemyIngredientInitMultiplier"":""3"",""AlchemySkillFactor"":""3"",""AlchemyXPMultiplier"":""1"",""DamageHealthDuration"":""2"",""DamageMagickaDuration"":""2"",""DamageStaminaDuration"":""2"",""DisableAllPotionHandling"":""1"",""ImpurePotionProcessing"":""0"",""RestoreEffectsDoNotStack"":""1"",""RestoreHealthDuration"":""2"",""RestoreMagickaDuration"":""2"",""RestoreStaminaDuration"":""2""}","{""copyExemplars"":{""$comment"":""Swap models and names of crafted potions to the nearest exemplar."",""enabled"":true,""exemplars"":[""Skyrim.esm|E3E9A"",""Skyrim.esm|65A72"",""Skyrim.esm|65A3E"",""Skyrim.esm|65A3F"",""Skyrim.esm|65A5A"",""Skyrim.esm|74A29"",""Skyrim.esm|74A23"",""Skyrim.esm|74A2D"",""Skyrim.esm|74A27"",""Skyrim.esm|74A21""]},""impureCostFix"":{""$comment"":""Impurities in mixtures subtract from the cost instead of adding to it."",""enabled"":true},""knownFailureFix"":{""$comment"":""Display known failures in UI between ingredients with all effects known."",""enabled"":true},""mixtureNames"":{""$comment"":""Modify names to reflect additional effects/impurities."",""enabled"":true},""roundedPotency"":{""$comment"":""Round effect potency to a multiple above a threshold."",""durationMult"":5.0,""durationThreshold"":15.0,""enabled"":true,""magnitudeMult"":5.0,""magnitudeThreshold"":25.0,""overrides"":{""$comment"":""Define setting overrides per alchemy effect.""}}}"
Black Pearl,0x1CC0635,Damage Undead,0x10DE5F,8.3,9.04,10,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchDamageHealth,0x10DE5F,0x8316D86,1,9.04,10,0,0,7.42785,,8.3,2099205,0,0x42509;0x10F9DD,Damage Undead,,8.3,2131973,0,0x42509;0x10F9DD,"{""AlchemyIngredientInitMultiplier"":""3"",""AlchemySkillFactor"":""3"",""AlchemyXPMultiplier"":""1"",""DamageHealthDuration"":""2"",""DamageMagickaDuration"":""2"",""DamageStaminaDuration"":""2"",""DisableAllPotionHandling"":""1"",""ImpurePotionProcessing"":""0"",""RestoreEffectsDoNotStack"":""1"",""RestoreHealthDuration"":""2"",""RestoreMagickaDuration"":""2"",""RestoreStaminaDuration"":""2""}","{""copyExemplars"":{""$comment"":""Swap models and names of crafted potions to the nearest exemplar."",""enabled"":true,""exemplars"":[""Skyrim.esm|E3E9A"",""Skyrim.esm|65A72"",""Skyrim.esm|65A3E"",""Skyrim.esm|65A3F"",""Skyrim.esm|65A5A"",""Skyrim.esm|74A29"",""Skyrim.esm|74A23"",""Skyrim.esm|74A2D"",""Skyrim.esm|74A27"",""Skyrim.esm|74A21""]},""impureCostFix"":{""$comment"":""Impurities in mixtures subtract from the cost instead of adding to it."",""enabled"":true},""knownFailureFix"":{""$comment"":""Display known failures in UI between ingredients with all effects known."",""enabled"":true},""mixtureNames"":{""$comment"":""Modify names to reflect additional effects/impurities."",""enabled"":true},""roundedPotency"":{""$comment"":""Round effect potency to a multiple above a threshold."",""durationMult"":5.0,""durationThreshold"":15.0,""enabled"":true,""magnitudeMult"":5.0,""magnitudeThreshold"":25.0,""overrides"":{""$comment"":""Define setting overrides per alchemy effect.""}}}"
Black Pearl,0x1CC0635,Damage Undead,0x10DE5F,8.3,9.04,10,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchDamageHealth,0x10DE5F,0x8316D7F,2,9.04,10,0,0,7.42785,,8.3,2099205,0,0x42509;0x10F9DD,Damage Undead,,8.3,2099205,0,0x42509;0x10F9DD,"{""AlchemyIngredientInitMultiplier"":""3"",""AlchemySkillFactor"":""3"",""AlchemyXPMultiplier"":""1"",""DamageHealthDuration"":""2"",""DamageMagickaDuration"":""2"",""DamageStaminaDuration"":""2"",""DisableAllPotionHandling"":""1"",""ImpurePotionProcessing"":""0"",""RestoreEffectsDoNotStack"":""1"",""RestoreHealthDuration"":""2"",""RestoreMagickaDuration"":""2"",""RestoreStaminaDuration"":""2""}","{""copyExemplars"":{""$comment"":""Swap models and names of crafted potions to the nearest exemplar."",""enabled"":true,""exemplars"":[""Skyrim.esm|E3E9A"",""Skyrim.esm|65A72"",""Skyrim.esm|65A3E"",""Skyrim.esm|65A3F"",""Skyrim.esm|65A5A"",""Skyrim.esm|74A29"",""Skyrim.esm|74A23"",""Skyrim.esm|74A2D"",""Skyrim.esm|74A27"",""Skyrim.esm|74A21""]},""impureCostFix"":{""$comment"":""Impurities in mixtures subtract from the cost instead of adding to it."",""enabled"":true},""knownFailureFix"":{""$comment"":""Display known failures in UI between ingredients with all effects known."",""enabled"":true},""mixtureNames"":{""$comment"":""Modify names to reflect additional effects/impurities."",""enabled"":true},""roundedPotency"":{""$comment"":""Round effect potency to a multiple above a threshold."",""durationMult"":5.0,""durationThreshold"":15.0,""enabled"":true,""magnitudeMult"":5.0,""magnitudeThreshold"":25.0,""overrides"":{""$comment"":""Define setting overrides per alchemy effect.""}}}"
Black Pearl,0x1CC0635,Resist Paralysis,0x806AE49,19,0,364,0,1,1,0,1,0,0,1,MagicAlchResistParalysis_CACO;MagicAlchDurationBased;MagicAlchBeneficial,0x806AE49,0x806AE49,0,0,0,1,1,990.752,,19,4201474,34,0x806AE4A;0xF8A4F;0xF8A4E,Resist Paralysis,,19,4201474,34,0x806AE4A;0xF8A4F;0xF8A4E,"{""AlchemyIngredientInitMultiplier"":""3"",""AlchemySkillFactor"":""3"",""AlchemyXPMultiplier"":""1"",""DamageHealthDuration"":""2"",""DamageMagickaDuration"":""2"",""DamageStaminaDuration"":""2"",""DisableAllPotionHandling"":""1"",""ImpurePotionProcessing"":""0"",""RestoreEffectsDoNotStack"":""1"",""RestoreHealthDuration"":""2"",""RestoreMagickaDuration"":""2"",""RestoreStaminaDuration"":""2""}","{""copyExemplars"":{""$comment"":""Swap models and names of crafted potions to the nearest exemplar."",""enabled"":true,""exemplars"":[""Skyrim.esm|E3E9A"",""Skyrim.esm|65A72"",""Skyrim.esm|65A3E"",""Skyrim.esm|65A3F"",""Skyrim.esm|65A5A"",""Skyrim.esm|74A29"",""Skyrim.esm|74A23"",""Skyrim.esm|74A2D"",""Skyrim.esm|74A27"",""Skyrim.esm|74A21""]},""impureCostFix"":{""$comment"":""Impurities in mixtures subtract from the cost instead of adding to it."",""enabled"":true},""knownFailureFix"":{""$comment"":""Display known failures in UI between ingredients with all effects known."",""enabled"":true},""mixtureNames"":{""$comment"":""Modify names to reflect additional effects/impurities."",""enabled"":true},""roundedPotency"":{""$comment"":""Round effect potency to a multiple above a threshold."",""durationMult"":5.0,""durationThreshold"":15.0,""enabled"":true,""magnitudeMult"":5.0,""magnitudeThreshold"":25.0,""overrides"":{""$comment"":""Define setting overrides per alchemy effect.""}}}"
Black Pearl,0x1CC0635,Cure Poison,0x109ADD,35,1,0,0,0,0,1,1,0,0,0,MagicAlchBeneficial;MagicAlchCurePoison_CACO,0x109ADD,0x109ADD,0,1,0,0,2,35,,35,6656,29,0xF8A4E;0x890B903,Cure Poison,,35,6656,29,0xF8A4E;0x890B903,"{""AlchemyIngredientInitMultiplier"":""3"",""AlchemySkillFactor"":""3"",""AlchemyXPMultiplier"":""1"",""DamageHealthDuration"":""2"",""DamageMagickaDuration"":""2"",""DamageStaminaDuration"":""2"",""DisableAllPotionHandling"":""1"",""ImpurePotionProcessing"":""0"",""RestoreEffectsDoNotStack"":""1"",""RestoreHealthDuration"":""2"",""RestoreMagickaDuration"":""2"",""RestoreStaminaDuration"":""2""}","{""copyExemplars"":{""$comment"":""Swap models and names of crafted potions to the nearest exemplar."",""enabled"":true,""exemplars"":[""Skyrim.esm|E3E9A"",""Skyrim.esm|65A72"",""Skyrim.esm|65A3E"",""Skyrim.esm|65A3F"",""Skyrim.esm|65A5A"",""Skyrim.esm|74A29"",""Skyrim.esm|74A23"",""Skyrim.esm|74A2D"",""Skyrim.esm|74A27"",""Skyrim.esm|74A21""]},""impureCostFix"":{""$comment"":""Impurities in mixtures subtract from the cost instead of adding to it."",""enabled"":true},""knownFailureFix"":{""$comment"":""Display known failures in UI between ingredients with all effects known."",""enabled"":true},""mixtureNames"":{""$comment"":""Modify names to reflect additional effects/impurities."",""enabled"":true},""roundedPotency"":{""$comment"":""Round effect potency to a multiple above a threshold."",""durationMult"":5.0,""durationThreshold"":15.0,""enabled"":true,""magnitudeMult"":5.0,""magnitudeThreshold"":25.0,""overrides"":{""$comment"":""Define setting overrides per alchemy effect.""}}}"
Black Pearl,0x1CC0635,Night Eye,0x804C7FD,10.5,0,333,0,1,1,0,1,0,0,1,MagicNightEye;MagicAlchBeneficial;MagicAlchDurationBased,0x804C7FD,0x804C7FD,0,0,0,1,3,496.453,,10.5,138546178,34,0xAD7C6;0xF8A4E;0xF8A4F,Night Eye,,10.5,138546178,34,0xAD7C6;0xF8A4E;0xF8A4F,"{""AlchemyIngredientInitMultiplier"":""3"",""AlchemySkillFactor"":""3"",""AlchemyXPMultiplier"":""1"",""DamageHealthDuration"":""2"",""DamageMagickaDuration"":""2"",""DamageStaminaDuration"":""2"",""DisableAllPotionHandling"":""1"",""ImpurePotionProcessing"":""0"",""RestoreEffectsDoNotStack"":""1"",""RestoreHealthDuration"":""2"",""RestoreMagickaDuration"":""2"",""RestoreStaminaDuration"":""2""}","{""copyExemplars"":{""$comment"":""Swap models and names of crafted potions to the nearest exemplar."",""enabled"":true,""exemplars"":[""Skyrim.esm|E3E9A"",""Skyrim.esm|65A72"",""Skyrim.esm|65A3E"",""Skyrim.esm|65A3F"",""Skyrim.esm|65A5A"",""Skyrim.esm|74A29"",""Skyrim.esm|74A23"",""Skyrim.esm|74A2D"",""Skyrim.esm|74A27"",""Skyrim.esm|74A21""]},""impureCostFix"":{""$comment"":""Impurities in mixtures subtract from the cost instead of adding to it."",""enabled"":true},""knownFailureFix"":{""$comment"":""Display known failures in UI between ingredients with all effects known."",""enabled"":true},""mixtureNames"":{""$comment"":""Modify names to reflect additional effects/impurities."",""enabled"":true},""roundedPotency"":{""$comment"":""Round effect potency to a multiple above a threshold."",""durationMult"":5.0,""durationThreshold"":15.0,""enabled"":true,""magnitudeMult"":5.0,""magnitudeThreshold"":25.0,""overrides"":{""$comment"":""Define setting overrides per alchemy effect.""}}}"
Blackbrow Bleak,0x8326087,Frost Aversion,0x73F2E,0.32,2.67,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchWeaknessFrost,0x73F2E,0x73F2E,0,2.67,0,1,0,3.15606,,0.32,2101255,34,0x42509;0x74F4F,Frost Aversion,,0.32,2101255,34,0x42509;0x74F4F,"{""AlchemyIngredientInitMultiplier"":""3"",""AlchemySkillFactor"":""3"",""AlchemyXPMultiplier"":""1"",""DamageHealthDuration"":""2"",""DamageMagickaDuration"":""2"",""DamageStaminaDuration"":""2"",""DisableAllPotionHandling"":""1"",""ImpurePotionProcessing"":""0"",""RestoreEffectsDoNotStack"":""1"",""RestoreHealthDuration"":""2"",""RestoreMagickaDuration"":""2"",""RestoreStaminaDuration"":""2""}","{""copyExemplars"":{""$comment"":""Swap models and names of crafted potions to the nearest exemplar."",""enabled"":true,""exemplars"":[""Skyrim.esm|E3E9A"",""Skyrim.esm|65A72"",""Skyrim.esm|65A3E"",""Skyrim.esm|65A3F"",""Skyrim.esm|65A5A"",""Skyrim.esm|74A29"",""Skyrim.esm|74A23"",""Skyrim.esm|74A2D"",""Skyrim.esm|74A27"",""Skyrim.esm|74A21""]},""impureCostFix"":{""$comment"":""Impurities in mixtures subtract from the cost instead of adding to it."",""enabled"":true},""knownFailureFix"":{""$comment"":""Display known failures in UI between ingredients with all effects known."",""enabled"":true},""mixtureNames"":{""$comment"":""Modify names to reflect additional effects/impurities."",""enabled"":true},""roundedPotency"":{""$comment"":""Round effect potency to a multiple above a threshold."",""durationMult"":5.0,""durationThreshold"":15.0,""enabled"":true,""magnitudeMult"":5.0,""magnitudeThreshold"":25.0,""overrides"":{""$comment"":""Define setting overrides per alchemy effect.""}}}"
Blackbrow Bleak,0x8326087,Cure Poison,0x109ADD,35,1,0,0,0,0,1,1,0,0,0,MagicAlchBeneficial;MagicAlchCurePoison_CACO,0x109ADD,0x109ADD,0,1,0,0,1,35,,35,6656,29,0xF8A4E;0x890B903,Cure Poison,,35,6656,29,0xF8A4E;0x890B903,"{""AlchemyIngredientInitMultiplier"":""3"",""AlchemySkillFactor"":""3"",""AlchemyXPMultiplier"":""1"",""DamageHealthDuration"":""2"",""DamageMagickaDuration"":""2"",""DamageStaminaDuration"":""2"",""DisableAllPotionHandling"":""1"",""ImpurePotionProcessing"":""0"",""RestoreEffectsDoNotStack"":""1"",""RestoreHealthDuration"":""2"",""RestoreMagickaDuration"":""2"",""RestoreStaminaDuration"":""2""}","{""copyExemplars"":{""$comment"":""Swap models and names of crafted potions to the nearest exemplar."",""enabled"":true,""exemplars"":[""Skyrim.esm|E3E9A"",""Skyrim.esm|65A72"",""Skyrim.esm|65A3E"",""Skyrim.esm|65A3F"",""Skyrim.esm|65A5A"",""Skyrim.esm|74A29"",""Skyrim.esm|74A23"",""Skyrim.esm|74A2D"",""Skyrim.esm|74A27"",""Skyrim.esm|74A21""]},""impureCostFix"":{""$comment"":""Impurities in mixtures subtract from the cost instead of adding to it."",""enabled"":true},""knownFailureFix"":{""$comment"":""Display known failures in UI between ingredients with all effects known."",""enabled"":true},""mixtureNames"":{""$comment"":""Modify names to reflect additional effects/impurities."",""enabled"":true},""roundedPotency"":{""$comment"":""Round effect potency to a multiple above a threshold."",""durationMult"":5.0,""durationThreshold"":15.0,""enabled"":true,""magnitudeMult"":5.0,""magnitudeThreshold"":25.0,""overrides"":{""$comment"":""Define setting overrides per alchemy effect.""}}}"
