ingredient_name,form_id,effect_name,effect_form_id,base_cost,magnitude,duration,power_affects_magnitude,power_affects_duration,no_magnitude,no_duration,beneficial,harmful,hostile,duration_based,keyword_editor_ids,source_effect_form_id,resolved_effect_form_id,caco_duration_index,resolved_magnitude,resolved_duration,resolved_peak_value_modifier,effect_index,effect_cost,source_effect_editor_id,source_base_cost,source_flags,source_archetype,source_keyword_form_ids,resolved_effect_name,resolved_effect_editor_id,resolved_base_cost,resolved_flags,resolved_archetype,resolved_keyword_form_ids,caco_settings,alchemy_plus_settings
Hawk Beak,0xE7EBC,Fortify Carry Weight,0x3EB01,0.15,4,300,1,0,0,0,1,0,0,0,MagicAlchFortifyCarryWeight;MagicAlchBeneficial,0x3EB01,0x3EB01,,4,0,1,2,29.053,,0.15,2099202,34,0x65A2F;0xF8A4E,Fortify Carry Weight,,0.15,2099202,34,0x65A2F;0xF8A4E,,
Hawk Beak,0xE7EBC,Resist Shock,0x3EAEC,0.5,3,60,1,0,0,0,1,0,0,0,MagicAlchResistShock;MagicAlchBeneficial,0x3EAEC,0x3EAEC,,3,0,1,3,12.0163,,0.5,2101250,34,0x65A39;0xF8A4E,Resist Shock,,0.5,2101250,34,0x65A39;0xF8A4E,,
Hawk Feathers,0xE7ED0,Cure Disease,0xAE722,0.5,2,0,1,0,0,1,1,0,0,0,MagicAlchBeneficial,0xAE722,0xAE722,,2,0,0,0,1.07177,,0.5,2103808,3,0xF8A4E,Cure Disease,,0.5,2103808,3,0xF8A4E,,
Hawk Feathers,0xE7ED0,Fortify Light Armor,0x3EB1F,0.5,2,60,1,0,0,0,1,0,0,0,MagicAlchFortifyLightArmor;MagicAlchBeneficial,0x3EB1F,0x3EB1F,,2,0,1,1,7.69253,,0.5,2099202,34,0x65A24;0xF8A4E,Fortify Light Armor,,0.5,2099202,34,0x65A24;0xF8A4E,,
Hawk Feathers,0xE7ED0,Fortify One-handed,0x3EB19,0.5,4,60,1,0,0,0,1,0,0,0,MagicAlchFortifyOneHanded;MagicAlchBeneficial,0x3EB19,0x3EB19,,4,0,1,2,16.4893,,0.5,2099202,34,0x65A1F;0xF8A4E,Fortify One-handed,,0.5,2099202,34,0x65A1F;0xF8A4E,,
Hawk Feathers,0xE7ED0,Fortify Sneak,0x3EB22,0.5,4,60,1,0,0,0,1,0,0,0,MagicAlchFortifySneak;MagicAlchBeneficial,0x3EB22,0x3EB22,,4,0,1,3,16.4893,,0.5,2099202,34,0x65A27;0xF8A4E,Fortify Sneak,,0.5,2099202,34,0x65A27;0xF8A4E,,
Hawk's Egg,0x300F1CC,Resist Magic,0x39E51,1,1,60,1,0,0,0,1,0,0,0,MagicAlchResistMagic;MagicAlchBeneficial,0x39E51,0x39E51,,1,0,1,0,7.17739,,1,2103298,34,0x65A3A;0xF8A4E,Resist Magic,,1,2103298,34,0x65A3A;0xF8A4E,,
Hawk's Egg,0x300F1CC,Damage Magicka Regen,0x73F2B,0.5,100,5,0,1,0,0,0,1,1,1,MagicAlchHarmful,0x73F2B,0x73F2B,,100,5,0,1,36.9689,,0.5,4196359,0,0x42509,Damage Magicka Regen,,0.5,4196359,0,0x42509,,
Hawk's Egg,0x300F1CC,Waterbreathing,0x3AC2D,30,0,5,0,1,1,0,1,0,0,1,MagicAlchBeneficial;MagicAlchDurationBased,0x3AC2D,0x3AC2D,,0,0,1,2,13.9955,,30,4197378,34,0xF8A4E;0xF8A4F,Waterbreathing,,30,4197378,34,0xF8A4E;0xF8A4F,,
Hawk's Egg,0x300F1CC,Lingering Damage Stamina,0x10DE5E,1.8,1,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x10DE5E,0x10DE5E,,1,10,0,3,1.8,,1.8,2099205,0,0x42509,Lingering Damage Stamina,,1.8,2099205,0,0x42509,,
Heart of Order,0xFE004851,Restore Health,0x3EB15,0.5,6,0,1,0,0,1,1,0,0,0,MagicAlchRestoreHealth;MagicAlchBeneficial,0x3EB15,0x3EB15,,6,0,0,0,3.58869,,0.5,2099712,0,0x42503;0xF8A4E,Restore Health,,0.5,2099712,0,0x42503;0xF8A4E,,
Heart of Order,0xFE004851,Fortify Health,0x3EAF3,0.35,5,300,1,0,0,0,1,0,0,0,MagicAlchFortifyHealth;MagicAlchBeneficial,0x3EAF3,0x3EAF3,,5,0,1,1,86.65,,0.35,2099202,34,0x65A31;0xF8A4E,Fortify Health,,0.35,2099202,34,0x65A31;0xF8A4E,,
Heart of Order,0xFE004851,Fortify One-handed,0x3EB19,0.5,5,60,1,0,0,0,1,0,0,0,MagicAlchFortifyOneHanded;MagicAlchBeneficial,0x3EB19,0x3EB19,,5,0,1,2,21.0767,,0.5,2099202,34,0x65A1F;0xF8A4E,Fortify One-handed,,0.5,2099202,34,0x65A1F;0xF8A4E,,
Heart of Order,0xFE004851,Fortify Two-handed,0x3EB1A,0.5,5,60,1,0,0,0,1,0,0,0,MagicAlchFortifyTwoHanded;MagicAlchBeneficial,0x3EB1A,0x3EB1A,,5,0,1,3,21.0767,,0.5,2099202,34,0x65A20;0xF8A4E,Fortify Two-handed,,0.5,2099202,34,0x65A20;0xF8A4E,,
Histcarp,0x106E18,Restore Stamina,0x3EB16,0.6,5,0,1,0,0,1,1,0,0,0,MagicAlchRestoreStamina;MagicAlchBeneficial,0x3EB16,0x3EB16,,5,0,0,0,3.52386,,0.6,2099712,0,0x42504;0xF8A4E,Restore Stamina,,0.6,2099712,0,0x42504;0xF8A4E,,
Histcarp,0x106E18,Fortify Magicka,0x3EAF8,0.3,4,60,1,0,0,0,1,0,0,0,MagicAlchFortifyMagicka;MagicAlchBeneficial,0x3EAF8,0x3EAF8,,4,0,1,1,9.89359,,0.3,2099202,34,0x65A33;0xF8A4E,Fortify Magicka,,0.3,2099202,34,0x65A33;0xF8A4E,,
Histcarp,0x106E18,Damage Stamina Regen,0x73F2C,0.3,100,5,0,1,0,0,0,1,1,1,MagicAlchHarmful,0x73F2C,0x73F2C,,100,5,0,2,22.1814,,0.3,4196359,0,0x42509,Damage Stamina Regen,,0.3,4196359,0,0x42509,,
Histcarp,0x106E18,Waterbreathing,0x3AC2D,30,0,5,0,1,1,0,1,0,0,1,MagicAlchBeneficial;MagicAlchDurationBased,0x3AC2D,0x3AC2D,,0,0,1,3,13.9955,,30,4197378,34,0xF8A4E;0xF8A4F,Waterbreathing,,30,4197378,34,0xF8A4E;0xF8A4F,,
Honeycomb,0xB08C5,Restore Stamina,0x3EB16,0.6,5,0,1,0,0,1,1,0,0,0,MagicAlchRestoreStamina;MagicAlchBeneficial,0x3EB16,0x3EB16,,5,0,0,0,3.52386,,0.6,2099712,0,0x42504;0xF8A4E,Restore Stamina,,0.6,2099712,0,0x42504;0xF8A4E,,
Honeycomb,0xB08C5,Fortify Block,0x3EB1C,0.5,2,60,1,0,0,0,1,0,0,0,MagicAlchFortifyBlock;MagicAlchBeneficial,0x3EB1C,0x3EB1C,,2,0,1,1,7.69253,,0.5,2099202,34,0x65A1E;0xF8A4E,Fortify Block,,0.5,2099202,34,0x65A1E;0xF8A4E,,
Honeycomb,0xB08C5,Fortify Light Armor,0x3EB1F,0.5,2,60,1,0,0,0,1,0,0,0,MagicAlchFortifyLightArmor;MagicAlchBeneficial,0x3EB1F,0x3EB1F,,2,0,1,2,7.69253,,0.5,2099202,34,0x65A24;0xF8A4E,Fortify Light Armor,,0.5,2099202,34,0x65A24;0xF8A4E,,
Honeycomb,0xB08C5,Ravage Stamina,0x73F23,1.6,2,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x73F23,0x73F23,,2,10,0,3,3.42968,,1.6,2099207,0,0x42509,Ravage Stamina,,1.6,2099207,0,0x42509,,
Human Flesh,0x1016B3,Damage Health,0x3EB42,3,2,1,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x3EB42,0x3EB42,,2,1,0,0,0.510804,,3,2099205,0,0x42509,Damage Health,,3,2099205,0,0x42509,,
Human Flesh,0x1016B3,Paralysis,0x73F30,500,0,1,0,1,1,0,0,1,1,1,MagicParalysis;MagicAlchHarmful,0x73F30,0x73F30,,0,1,0,1,39.7164,,500,4197379,21,0x1EA70;0x42509,Paralysis,,500,4197379,21,0x1EA70;0x42509,,
Human Flesh,0x1016B3,Restore Magicka,0x3EB17,0.6,5,0,1,0,0,1,1,0,0,0,MagicAlchRestoreMagicka;MagicAlchBeneficial,0x3EB17,0x3EB17,,5,0,0,2,3.52386,,0.6,2099712,0,0x42508;0xF8A4E,Restore Magicka,,0.6,2099712,0,0x42508;0xF8A4E,,
Human Flesh,0x1016B3,Fortify Sneak,0x3EB22,0.5,4,60,1,0,0,0,1,0,0,0,MagicAlchFortifySneak;MagicAlchBeneficial,0x3EB22,0x3EB22,,4,0,1,3,16.4893,,0.5,2099202,34,0x65A27;0xF8A4E,Fortify Sneak,,0.5,2099202,34,0x65A27;0xF8A4E,,
Human Heart,0xB18CD,Damage Health,0x3EB42,3,2,1,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x3EB42,0x3EB42,,2,1,0,0,0.510804,,3,2099205,0,0x42509,Damage Health,,3,2099205,0,0x42509,,
Human Heart,0xB18CD,Damage Magicka,0x3A2B6,2.2,3,0,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x3A2B6,0x3A2B6,,3,0,0,1,7.36641,,2.2,2099205,0,0x42509,Damage Magicka,,2.2,2099205,0,0x42509,,
Human Heart,0xB18CD,Damage Magicka Regen,0x73F2B,0.5,100,5,0,1,0,0,0,1,1,1,MagicAlchHarmful,0x73F2B,0x73F2B,,100,5,0,2,36.9689,,0.5,4196359,0,0x42509,Damage Magicka Regen,,0.5,4196359,0,0x42509,,
Human Heart,0xB18CD,Frenzy,0x73F29,15,1,10,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicInfluence;MagicInfluenceFrenzy,0x73F29,0x73F29,,1,10,0,3,15,,15,2099463,8,0x42509;0x78098;0xC44B6,Frenzy,,15,2099463,8,0x42509;0x78098;0xC44B6,,
Hunger Tongue,0xFE00480C,Weakness to Fire,0x73F2D,0.6,4,60,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchWeaknessFire,0x73F2D,0x73F2D,,4,0,1,0,19.7872,,0.6,2101255,34,0x42509;0x74F4E,Weakness to Fire,,0.6,2101255,34,0x42509;0x74F4E,,
Hunger Tongue,0xFE00480C,Cure Disease,0xAE722,0.5,2,0,1,0,0,1,1,0,0,0,MagicAlchBeneficial,0xAE722,0xAE722,,2,0,0,1,1.07177,,0.5,2103808,3,0xF8A4E,Cure Disease,,0.5,2103808,3,0xF8A4E,,
Hunger Tongue,0xFE00480C,Cure Poison,0x109ADD,0.2,2,0,1,0,0,1,1,0,0,0,MagicAlchBeneficial,0x109ADD,0x109ADD,,2,0,0,2,0.428709,,0.2,2103808,29,0xF8A4E,Cure Poison,,0.2,2103808,29,0xF8A4E,,
Hunger Tongue,0xFE00480C,Fortify Magicka,0x3EAF8,0.3,5,60,1,0,0,0,1,0,0,0,MagicAlchFortifyMagicka;MagicAlchBeneficial,0x3EAF8,0x3EAF8,,5,0,1,3,12.646,,0.3,2099202,34,0x65A33;0xF8A4E,Fortify Magicka,,0.3,2099202,34,0x65A33;0xF8A4E,,
Hydnum Azure Giant Spore,0xFE00480D,Resist Frost,0x3EAEB,0.5,4,60,1,0,0,0,1,0,0,0,MagicAlchResistFrost;MagicAlchBeneficial,0x3EAEB,0x3EAEB,,4,0,1,0,16.4893,,0.5,2101250,34,0x65A38;0xF8A4E,Resist Frost,,0.5,2101250,34,0x65A38;0xF8A4E,,
Hydnum Azure Giant Spore,0xFE00480D,Fortify Health,0x3EAF3,0.35,5,300,1,0,0,0,1,0,0,0,MagicAlchFortifyHealth;MagicAlchBeneficial,0x3EAF3,0x3EAF3,,5,0,1,1,86.65,,0.35,2099202,34,0x65A31;0xF8A4E,Fortify Health,,0.35,2099202,34,0x65A31;0xF8A4E,,
Hydnum Azure Giant Spore,0xFE00480D,Regenerate Health,0x3EB06,0.1,6,300,1,0,0,0,1,0,0,0,MagicAlchFortifyHealRate;MagicAlchBeneficial,0x3EB06,0x3EB06,,6,0,1,2,30.2552,,0.1,2099202,34,0x65A30;0xF8A4E,Regenerate Health,,0.1,2099202,34,0x65A30;0xF8A4E,,
Hydnum Azure Giant Spore,0xFE00480D,Light,0xFE004846,0.5,0,60,0,1,0,0,1,0,0,1,WISpellColorful;MagicAlchBeneficial,0xFE004846,0xFE004846,,0,60,0,3,3.58869,,0.5,4198400,12,0xA9B1E;0xF8A4E,Light,,0.5,4198400,12,0xA9B1E;0xF8A4E,,
Hypha Facia,0xFE00480E,Weakness to Poison,0x90042,1,3,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;USKPMagicAlchWeaknessPoison,0x90042,0x90042,,3,0,1,0,11.2116,,1,2101255,34,0x42509;0x706EE3A,Weakness to Poison,,1,2101255,34,0x42509;0x706EE3A,,
Hypha Facia,0xFE00480E,Frenzy,0x73F29,15,1,20,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicInfluence;MagicInfluenceFrenzy,0x73F29,0x73F29,,1,20,0,1,32.1532,,15,2099463,8,0x42509;0x78098;0xC44B6,Frenzy,,15,2099463,8,0x42509;0x78098;0xC44B6,,
Hypha Facia,0xFE00480E,Ravage Stamina,0x73F23,1.6,3,20,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x73F23,0x73F23,,3,20,0,2,11.4838,,1.6,2099207,0,0x42509,Ravage Stamina,,1.6,2099207,0,0x42509,,
Hypha Facia,0xFE00480E,Resist Magic,0x39E51,1,2,60,1,0,0,0,1,0,0,0,MagicAlchResistMagic;MagicAlchBeneficial,0x39E51,0x39E51,,2,0,1,3,15.3851,,1,2103298,34,0x65A3A;0xF8A4E,Resist Magic,,1,2103298,34,0x65A3A;0xF8A4E,,
Ice Wraith Teeth,0x3AD6A,Weakness to Frost,0x73F2E,0.5,3,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchWeaknessFrost,0x73F2E,0x73F2E,,3,0,1,0,5.60579,,0.5,2101255,34,0x42509;0x74F4F,Weakness to Frost,,0.5,2101255,34,0x42509;0x74F4F,,
Ice Wraith Teeth,0x3AD6A,Fortify Heavy Armor,0x3EB1E,0.5,2,60,1,0,0,0,1,0,0,0,MagicAlchFortifyHeavyArmor;MagicAlchBeneficial,0x3EB1E,0x3EB1E,,2,0,1,1,7.69253,,0.5,2099202,34,0x65A23;0xF8A4E,Fortify Heavy Armor,,0.5,2099202,34,0x65A23;0xF8A4E,,
Ice Wraith Teeth,0x3AD6A,Invisibility,0x3EB3D,100,0,4,0,1,1,0,1,0,0,1,MagicInvisibility;MagicAlchBeneficial;MagicAlchDurationBased,0x3EB3D,0x3EB3D,,0,4,0,2,36.4977,,100,4201474,11,0x1EA6F;0xF8A4E;0xF8A4F,Invisibility,,100,4201474,11,0x1EA6F;0xF8A4E;0xF8A4F,,
Ice Wraith Teeth,0x3AD6A,Weakness to Fire,0x73F2D,0.6,3,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchWeaknessFire,0x73F2D,0x73F2D,,3,0,1,3,6.72695,,0.6,2101255,34,0x42509;0x74F4E,Weakness to Fire,,0.6,2101255,34,0x42509;0x74F4E,,
Imp Gall,0xFE00480F,Damage Health,0x3EB42,3,3,1,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x3EB42,0x3EB42,,3,1,0,0,0.797911,,3,2099205,0,0x42509,Damage Health,,3,2099205,0,0x42509,,
Imp Gall,0xFE00480F,Weakness to Fire,0x73F2D,0.6,4,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchWeaknessFire,0x73F2D,0x73F2D,,4,0,1,1,9.23104,,0.6,2101255,34,0x42509;0x74F4E,Weakness to Fire,,0.6,2101255,34,0x42509;0x74F4E,,
Imp Gall,0xFE00480F,Fortify Barter,0x3EB23,2,2,30,1,0,0,0,1,0,0,0,MagicAlchFortifySpeechcraft;MagicAlchBeneficial,0x3EB23,0x3EB23,,2,0,1,2,14.3548,,2,2099202,34,0x65A29;0xF8A4E,Fortify Barter,,2,2099202,34,0x65A29;0xF8A4E,,
Imp Gall,0xFE00480F,Cure Poison,0x109ADD,0.2,2,0,1,0,0,1,1,0,0,0,MagicAlchBeneficial,0x109ADD,0x109ADD,,2,0,0,3,0.428709,,0.2,2103808,29,0xF8A4E,Cure Poison,,0.2,2103808,29,0xF8A4E,,
Imp Stool,0x4DA23,Damage Health,0x3EB42,3,2,1,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x3EB42,0x3EB42,,2,1,0,0,0.510804,,3,2099205,0,0x42509,Damage Health,,3,2099205,0,0x42509,,
Imp Stool,0x4DA23,Lingering Damage Health,0x10AA4A,12,1,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x10AA4A,0x10AA4A,,1,10,0,1,12,,12,2099205,0,0x42509,Lingering Damage Health,,12,2099205,0,0x42509,,
Imp Stool,0x4DA23,Paralysis,0x73F30,500,0,1,0,1,1,0,0,1,1,1,MagicParalysis;MagicAlchHarmful,0x73F30,0x73F30,,0,1,0,2,39.7164,,500,4197379,21,0x1EA70;0x42509,Paralysis,,500,4197379,21,0x1EA70;0x42509,,
Imp Stool,0x4DA23,Restore Health,0x3EB15,0.5,3,0,1,0,0,1,1,0,0,0,MagicAlchRestoreHealth;MagicAlchBeneficial,0x3EB15,0x3EB15,,3,0,0,3,1.67418,,0.5,2099712,0,0x42503;0xF8A4E,Restore Health,,0.5,2099712,0,0x42503;0xF8A4E,,
Jarrin Root,0x1BCBC,Damage Health,0x3EB42,3,200,1,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x3EB42,0x3EB42,,200,1,0,0,80.957,,3,2099205,0,0x42509,Damage Health,,3,2099205,0,0x42509,,
Jarrin Root,0x1BCBC,Damage Magicka,0x3A2B6,2.2,3,0,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x3A2B6,0x3A2B6,,3,0,0,1,7.36641,,2.2,2099205,0,0x42509,Damage Magicka,,2.2,2099205,0,0x42509,,
Jarrin Root,0x1BCBC,Damage Stamina,0x3A2C6,1.8,3,0,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x3A2C6,0x3A2C6,,3,0,0,2,6.02707,,1.8,2099205,0,0x42509,Damage Stamina,,1.8,2099205,0,0x42509,,
Jarrin Root,0x1BCBC,Damage Magicka Regen,0x73F2B,0.5,100,5,0,1,0,0,0,1,1,1,MagicAlchHarmful,0x73F2B,0x73F2B,,100,5,0,3,36.9689,,0.5,4196359,0,0x42509,Damage Magicka Regen,,0.5,4196359,0,0x42509,,
Jazbay Grapes,0x6AC4A,Weakness to Magic,0x73F51,1,2,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchWeaknessMagic,0x73F51,0x73F51,,2,0,1,0,7.17739,,1,2101255,34,0x42509;0x74F51,Weakness to Magic,,1,2101255,34,0x42509;0x74F51,,
Jazbay Grapes,0x6AC4A,Fortify Magicka,0x3EAF8,0.3,4,60,1,0,0,0,1,0,0,0,MagicAlchFortifyMagicka;MagicAlchBeneficial,0x3EAF8,0x3EAF8,,4,0,1,1,9.89359,,0.3,2099202,34,0x65A33;0xF8A4E,Fortify Magicka,,0.3,2099202,34,0x65A33;0xF8A4E,,
Jazbay Grapes,0x6AC4A,Regenerate Magicka,0x3EB07,0.1,5,300,1,0,0,0,1,0,0,0,MagicAlchFortifyMagickaRate;MagicAlchBeneficial,0x3EB07,0x3EB07,,5,0,1,2,24.7571,,0.1,2099202,34,0x65A34;0xF8A4E,Regenerate Magicka,,0.1,2099202,34,0x65A34;0xF8A4E,,
Jazbay Grapes,0x6AC4A,Ravage Health,0x73F26,0.4,2,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x73F26,0x73F26,,2,10,0,3,0.857419,,0.4,2099207,0,0x42509,Ravage Health,,0.4,2099207,0,0x42509,,
Juniper Berries,0x5076E,Weakness to Fire,0x73F2D,0.6,3,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchWeaknessFire,0x73F2D,0x73F2D,,3,0,1,0,6.72695,,0.6,2101255,34,0x42509;0x74F4E,Weakness to Fire,,0.6,2101255,34,0x42509;0x74F4E,,
Juniper Berries,0x5076E,Fortify Archery,0x3EB1B,0.5,4,60,1,0,0,0,1,0,0,0,MagicAlchFortifyMarksman;MagicAlchBeneficial,0x3EB1B,0x3EB1B,,4,0,1,1,16.4893,,0.5,2099202,34,0x65A21;0xF8A4E,Fortify Archery,,0.5,2099202,34,0x65A21;0xF8A4E,,
Juniper Berries,0x5076E,Regenerate Health,0x3EB06,0.1,5,300,1,0,0,0,1,0,0,0,MagicAlchFortifyHealRate;MagicAlchBeneficial,0x3EB06,0x3EB06,,5,0,1,2,24.7571,,0.1,2099202,34,0x65A30;0xF8A4E,Regenerate Health,,0.1,2099202,34,0x65A30;0xF8A4E,,
Juniper Berries,0x5076E,Damage Stamina Regen,0x73F2C,0.3,100,5,0,1,0,0,0,1,1,1,MagicAlchHarmful,0x73F2C,0x73F2C,,100,5,0,3,22.1814,,0.3,4196359,0,0x42509,Damage Stamina Regen,,0.3,4196359,0,0x42509,,
Juvenile Mudcrab,0x50008F2,Regenerate Stamina,0x3EB08,0.1,5,300,1,0,0,0,1,0,0,0,MagicAlchFortifyStaminaRate;MagicAlchBeneficial,0x3EB08,0x3EB08,,5,0,1,0,24.7571,,0.1,2099202,34,0x65A35;0xF8A4E,Regenerate Stamina,,0.1,2099202,34,0x65A35;0xF8A4E,,
Juvenile Mudcrab,0x50008F2,Fortify Carry Weight,0x3EB01,0.15,4,300,1,0,0,0,1,0,0,0,MagicAlchFortifyCarryWeight;MagicAlchBeneficial,0x3EB01,0x3EB01,,4,0,1,1,29.053,,0.15,2099202,34,0x65A2F;0xF8A4E,Fortify Carry Weight,,0.15,2099202,34,0x65A2F;0xF8A4E,,
Juvenile Mudcrab,0x50008F2,Cure Disease,0xAE722,0.5,5,0,1,0,0,1,1,0,0,0,MagicAlchBeneficial,0xAE722,0xAE722,,5,0,0,2,2.93655,,0.5,2103808,3,0xF8A4E,Cure Disease,,0.5,2103808,3,0xF8A4E,,
Juvenile Mudcrab,0x50008F2,Fortify Two-handed,0x3EB1A,0.5,4,60,1,0,0,0,1,0,0,0,MagicAlchFortifyTwoHanded;MagicAlchBeneficial,0x3EB1A,0x3EB1A,,4,0,1,3,16.4893,,0.5,2099202,34,0x65A20;0xF8A4E,Fortify Two-handed,,0.5,2099202,34,0x65A20;0xF8A4E,,
Kagouti Hide,0xFE004810,Lingering Damage Stamina,0x10DE5E,1.8,2,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x10DE5E,0x10DE5E,,2,10,0,0,3.85838,,1.8,2099205,0,0x42509,Lingering Damage Stamina,,1.8,2099205,0,0x42509,,
Kagouti Hide,0xFE004810,Night Eye,0xFE004803,0.75,0,60,0,1,0,0,1,0,0,1,MagicNightEye,0xFE004803,0xFE004803,,0,60,0,1,5.38304,,0.75,138545408,1,0xAD7C6,Night Eye,,0.75,138545408,1,0xAD7C6,,
Kagouti Hide,0xFE004810,Fortify Carry Weight,0x3EB01,0.15,5,300,1,0,0,0,1,0,0,0,MagicAlchFortifyCarryWeight;MagicAlchBeneficial,0x3EB01,0x3EB01,,5,0,1,2,37.1357,,0.15,2099202,34,0x65A2F;0xF8A4E,Fortify Carry Weight,,0.15,2099202,34,0x65A2F;0xF8A4E,,
Kagouti Hide,0xFE004810,Resist Shock,0x3EAEC,0.5,4,60,1,0,0,0,1,0,0,0,MagicAlchResistShock;MagicAlchBeneficial,0x3EAEC,0x3EAEC,,4,0,1,3,16.4893,,0.5,2101250,34,0x65A39;0xF8A4E,Resist Shock,,0.5,2101250,34,0x65A39;0xF8A4E,,
Kresh Fiber,0xFE004811,Weakness to Magic,0x73F51,1,3,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchWeaknessMagic,0x73F51,0x73F51,,3,0,1,0,11.2116,,1,2101255,34,0x42509;0x74F51,Weakness to Magic,,1,2101255,34,0x42509;0x74F51,,
Kresh Fiber,0xFE004811,Slow,0x73F25,1,50,10,0,1,0,0,0,1,1,1,MagicAlchHarmful;MagicSlow,0x73F25,0x73F25,,50,0,1,1,73.9379,,1,4200455,34,0x42509;0xB729E,Slow,,1,4200455,34,0x42509;0xB729E,,
Kresh Fiber,0xFE004811,Fortify Sneak,0x3EB22,0.5,5,60,1,0,0,0,1,0,0,0,MagicAlchFortifySneak;MagicAlchBeneficial,0x3EB22,0x3EB22,,5,0,1,2,21.0767,,0.5,2099202,34,0x65A27;0xF8A4E,Fortify Sneak,,0.5,2099202,34,0x65A27;0xF8A4E,,
Kresh Fiber,0xFE004811,Fortify Pickpocket,0x3EB20,0.5,5,60,1,0,0,0,1,0,0,0,MagicAlchFortifyPickPocket;MagicAlchBeneficial,0x3EB20,0x3EB20,,5,0,1,3,21.0767,,0.5,2099202,34,0x65A25;0xF8A4E,Fortify Pickpocket,,0.5,2099202,34,0x65A25;0xF8A4E,,
Large Antlers,0x6BC0A,Restore Stamina,0x3EB16,0.6,5,0,1,0,0,1,1,0,0,0,MagicAlchRestoreStamina;MagicAlchBeneficial,0x3EB16,0x3EB16,,5,0,0,0,3.52386,,0.6,2099712,0,0x42504;0xF8A4E,Restore Stamina,,0.6,2099712,0,0x42504;0xF8A4E,,
Large Antlers,0x6BC0A,Fortify Stamina,0x3EAF9,0.3,4,60,1,0,0,0,1,0,0,0,MagicAlchFortifyStamina;MagicAlchBeneficial,0x3EAF9,0x3EAF9,,4,0,1,1,9.89359,,0.3,2099202,34,0x65A32;0xF8A4E,Fortify Stamina,,0.3,2099202,34,0x65A32;0xF8A4E,,
Large Antlers,0x6BC0A,Slow,0x73F25,1,50,5,0,1,0,0,0,1,1,1,MagicAlchHarmful;MagicSlow,0x73F25,0x73F25,,50,0,1,2,34.4932,,1,4200455,34,0x42509;0xB729E,Slow,,1,4200455,34,0x42509;0xB729E,,
Large Antlers,0x6BC0A,Damage Stamina Regen,0x73F2C,0.3,100,5,0,1,0,0,0,1,1,1,MagicAlchHarmful,0x73F2C,0x73F2C,,100,5,0,3,22.1814,,0.3,4196359,0,0x42509,Damage Stamina Regen,,0.3,4196359,0,0x42509,,
Lavender,0x45C28,Resist Magic,0x39E51,1,1,60,1,0,0,0,1,0,0,0,MagicAlchResistMagic;MagicAlchBeneficial,0x39E51,0x39E51,,1,0,1,0,7.17739,,1,2103298,34,0x65A3A;0xF8A4E,Resist Magic,,1,2103298,34,0x65A3A;0xF8A4E,,
Lavender,0x45C28,Fortify Stamina,0x3EAF9,0.3,4,60,1,0,0,0,1,0,0,0,MagicAlchFortifyStamina;MagicAlchBeneficial,0x3EAF9,0x3EAF9,,4,0,1,1,9.89359,,0.3,2099202,34,0x65A32;0xF8A4E,Fortify Stamina,,0.3,2099202,34,0x65A32;0xF8A4E,,
Lavender,0x45C28,Ravage Magicka,0x73F27,1,2,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x73F27,0x73F27,,2,10,0,2,2.14355,,1,2099207,0,0x42509,Ravage Magicka,,1,2099207,0,0x42509,,
Lavender,0x45C28,Fortify Conjuration,0x3EB25,0.25,4,60,1,0,0,0,1,0,0,0,MagicAlchFortifyConjuration;MagicAlchBeneficial,0x3EB25,0x3EB25,,4,0,1,3,8.24465,,0.25,2099202,34,0x65A2A;0xF8A4E,Fortify Conjuration,,0.25,2099202,34,0x65A2A;0xF8A4E,,
